"id","code","name","tag_ids/id","account_type","chart_template_id/id","reconcile"
"account_4270","4270","Levies for real property used for operating purposes","l10n_de.tag_de_pl_08_1","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4280","4280","Other occupancy costs","l10n_de.tag_de_pl_08_1","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4288","4288","Expenses for home office (deductible portion)","l10n_de.tag_de_pl_08_1","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4289","4289","Expenses for home office (non-deductible portion)","l10n_de.tag_de_pl_08_1","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4290","4290","Real estate expenses, operating","l10n_de.tag_de_pl_08_1","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4300","4300","Non-deductible input tax","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4301","4301","Non-deductible input tax, 7 %","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4306","4306","Non-deductible input tax, 19 %","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4320","4320","Trade tax","l10n_de.tag_de_pl_14","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4340","4340","Other taxes","l10n_de.tag_de_pl_15","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4350","4350","Excise taxes (other taxes)","l10n_de.tag_de_pl_15","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4355","4355","Eco tax","l10n_de.tag_de_pl_15","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4360","4360","Insurance premiums","l10n_de.tag_de_pl_08_2","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4366","4366","Building insurance","l10n_de.tag_de_pl_08_2","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4370","4370","Net insurance premium for future pension benefit liability","l10n_de.tag_de_pl_08_2","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4380","4380","Contributions","l10n_de.tag_de_pl_08_2","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4390","4390","Other levies","l10n_de.tag_de_pl_08_2","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4396","4396","Tax-deductible late filing penalties and administrative fines","l10n_de.tag_de_pl_08_2","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4397","4397","Non-tax deductible late filing penalties and administrative fines","l10n_de.tag_de_pl_08_2","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4500","4500","Vehicle expenses","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4510","4510","Motor vehicle tax","l10n_de.tag_de_pl_15","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4520","4520","Motor vehicle insurance","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4530","4530","Current motor vehicle operating costs","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4540","4540","Motor vehicle repairs","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4550","4550","Garage rent","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4560","4560","Road tolls","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4570","4570","Operating leases (motor vehicles)","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4580","4580","Other motor vehicle expenses","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4590","4590","Motor vehicle expenses for private vehicles used for business purposes","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4595","4595","Third-party vehicle expenses","l10n_de.tag_de_pl_08_4","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4600","4600","Advertising expenses","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4605","4605","Giveaways","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4630","4630","Gifts, deductible, without s. 37b EStG","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4631","4631","Non-cash benefits to third parties, deductible, s. 37b EStG","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4632","4632","Flat-rate taxes on gifts and non-cash benefits, deductible","l10n_de.tag_de_pl_15","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4633","4633","Lump sum taxes deductible for gifts and gratuities","l10n_de.tag_de_pl_15","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4635","4635","Gifts, non-deductible, without s. 37b EStG","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4636","4636","Gifts, non-deductible, with s. 37b EStG","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4637","4637","Flat-rate taxes on noncash benefits and gifts, non-deductible","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4638","4638","Gifts used exclusively for operating purposes","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4639","4639","Non-cash benefits, with s. 37b EStG","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4640","4640","Corporate hospitality expenses","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4650","4650","Entertainment expenses","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4651","4651","Other business expenses with limited deductibility (deductible portion)","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4652","4652","Other business expenses with limited deductibility (non-deductible portion)","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4653","4653","Small gifts","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4654","4654","Non-deductible entertainment expenses","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4655","4655","Non-deductible business expenses from advertising and corporate hospitality expenses","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4660","4660","Employee travel expenses","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4663","4663","Employee travel expenses, cost of travel","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4664","4664","Employee travel expenses, additional subsistence costs","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4666","4666","Employee travel expenses, accommodation costs","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4668","4668","Employee mileage reimbursement","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4670","4670","Business owner travel expenses","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4672","4672","Business owner travel expenses (non-deductible portion)","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4673","4673","Business owner travel expenses, cost of travel","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4674","4674","Business owner travel expenses, additional subsistence costs","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4676","4676","Business owner travel expenses, accommodation costs and incidental travel expenses","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4678","4678","Travel between home and workplace and travel to family home (deductible portion)","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4679","4679","Travel between home and workplace and travel to family home (non-deductible portion)","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4680","4680","Travel between home and workplace and travel to family home (credit balance)","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4681","4681","Additional subsistence expenses in connection with maintaining two residences (business owner)","l10n_de.tag_de_pl_08_5","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4700","4700","Selling and distribution expenses","l10n_de.tag_de_pl_08_6","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4710","4710","Packaging materials","l10n_de.tag_de_pl_08_6","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4730","4730","Outgoing freight","l10n_de.tag_de_pl_08_6","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4750","4750","Transport insurance","l10n_de.tag_de_pl_08_6","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4760","4760","Selling commissions","l10n_de.tag_de_pl_08_6","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4780","4780","Third-party services (distribution)","l10n_de.tag_de_pl_08_6","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4790","4790","Warranty expenses","l10n_de.tag_de_pl_08_6","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4800","4800","Repairs and maintenance of technical equipment and machinery","l10n_de.tag_de_pl_08_3","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4801","4801","Building repairs and maintenance","l10n_de.tag_de_pl_08_3","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4805","4805","Repairs and maintenance of other equipment, operating and office equipment","l10n_de.tag_de_pl_08_3","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4806","4806","Hardware and software maintenance expenses","l10n_de.tag_de_pl_08_3","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4808","4808","Addition to provision for internal expenses","l10n_de.tag_de_pl_08_3","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4809","4809","Other repairs and maintenance","l10n_de.tag_de_pl_08_3","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4810","4810","Operating leases movable assets for technical equipment and machinery","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4815","4815","Finance leases","l10n_de.tag_de_pl_07","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4820","4820","Depreciation of start-up, expansion","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4822","4822","Amortisation of intangible fixed assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4823","4823","Amortisation of internally generated intangible fixed assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4824","4824","Goodwill amortisation and write-downs","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4825","4825","Goodwill write-downs","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4826","4826","Write-downs of intangible fixed assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4827","4827","Write-downs of internally generated intangible fixed assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4830","4830","Depreciation of tangible fixed assets (excluding depreciation of motor vehicles and buildings)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4831","4831","Depreciation of buildings","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4832","4832","Depreciation of motor vehicles","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4833","4833","Depreciation of share of building attributable to home office","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4840","4840","Write-downs of tangible fixed assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4841","4841","Write-downs for extraordinary technical and economic wear and tear of buildings","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4842","4842","Write-downs for extraordinary technical and economic wear and tear of motor vehicles","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4843","4843","Write-downs for extraordinary technical and economic wear and tear of other assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4850","4850","Write-downs of tangible fixed assets due to special tax rules","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4851","4851","Accelerated tax depreciation, s. 7g(5) EStG (excluding motor vehicles)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4852","4852","Accelerated tax depreciation, s. 7g(5) EStG (motor vehicles)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4853","4853","Reduction in cost in accordance with section 7g(2) EStG (excl. motor vehicles)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4854","4854","Reduction in cost in accordance with section 7g(2) EStG (for motor vehicles)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4855","4855","Immediate write-off of low-value assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4860","4860","Depreciation and amortisation of capitalised low-value assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4862","4862","Write-downs of assets (collective item)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4865","4865","Write-downs of capitalised low-value assets","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4866","4866","Write-downs of longterm financial assets (not permanent)","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4870","4870","Write-downs of longterm financial assets (permanent)","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4871","4871","Write-downs of longterm financial assets, s. 3 no. 40 EStG/ s. 8b(3) KStG (permanent)","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4872","4872","Expenses due to share of loss of industrial and independent partnerships, s. 8 GewStG or s. 18 EStG","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4873","4873","Write-downs of longterm financial assets due to section 6b EStG reserve, section 3 no. 40 EStG/section 8b(3) KStG","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4874","4874","Write-downs of longterm financial assets due to section 6b EStG reserve","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4875","4875","Write-downs of securities classified as current assets","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4876","4876","Write-downs of securities classified as current assets, section 3 no. 40 EStG/section 8b(3) KStG","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4877","4877","Write-downs of longterm financial assets - affiliated companies","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4878","4878","Write-downs of securities classified as current assets - affiliated companies","l10n_de.tag_de_pl_12","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4880","4880","Write-downs of other current assets (if unusually high)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4882","4882","Write-downs of current assets due to tax rules (unusually high)","l10n_de.tag_de_pl_07","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4886","4886","Write-downs of current assets excluding inventories and securities classified as current assets (normal amount)","l10n_de.tag_de_pl_07","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4887","4887","Write-downs of current assets due to tax reasons, excluding inventories and securities classified as current assets (normal amount)","l10n_de.tag_de_pl_07","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4892","4892","Write-downs of raw materials, consumables and supplies/merchandise (if unusually high)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4893","4893","Write-downs of finished goods and work in progress (if unusually high)","l10n_de.tag_de_pl_07","expense_depreciation","l10n_de_skr03.l10n_de_chart_template","False"
"account_4900","4900","Other operating expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4902","4902","Interim account for expenses in another country for which input tax reimbursement is possible","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4905","4905","Other regular operating expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4909","4909","Purchased services/third-party services","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4910","4910","Postage","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4920","4920","Telephone","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4925","4925","Fax and Internet expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4930","4930","Office supplies","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4940","4940","Newspapers, books (specialist literature)","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4945","4945","Training costs","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4946","4946","Voluntary social benefits","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4948","4948","Remuneration of partners, section 15 EStG (corresponds to special business income)","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4949","4949","Liability compensation paid to partners, section 15 EStG (corresponds to special business income)","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4950","4950","Legal and consulting expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4955","4955","Bookkeeping expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4957","4957","Period-end closing and audit costs","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4958","4958","Remuneration paid to shareholders for rental or lease of their movable property","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4959","4959","Remuneration paid to partners for rental or lease of their movable property, section 15 EStG (corresponds to special business income)","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4960","4960","Rent of fixtures and fittings (movable assets)","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4961","4961","Leases (movable assets)","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4963","4963","Expenses for rented or leased movable assets that must be added back under trade tax law","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4964","4964","Expenses for temporary transfer of rights (licences, concessions)","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4965","4965","Operating leases movable assets for operating and office equipment","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4969","4969","Environmental remediation and waste disposal expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4970","4970","Incidental monetary transaction costs","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4975","4975","Expenses from shares in corporations, sections 3 no. 40, 3c EStG/section 8b(1,4) KStG","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4976","4976","Costs for disposal, section 3 no. 40 EStG / section 8b (2) KStG (in the case of capital gains)","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4980","4980","Operating supplies","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4984","4984","Refunds by co-operatives to members","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4985","4985","Tools and minor equipment","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4990","4990","Imputed business owner’s remuneration","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4991","4991","Imputed rent/leasing expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4992","4992","Imputed interest","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4993","4993","Imputed depreciation, amortisation and writedowns","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4994","4994","Imputed business risks","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4995","4995","Imputed wages for noncompensated employees","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4996","4996","Cost of sales","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4997","4997","Administrative expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4998","4998","Selling expenses","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_4999","4999","Contra account 4996-4998","l10n_de.tag_de_pl_08_7","expense","l10n_de_skr03.l10n_de_chart_template","False"
"account_7000","7000","Work in progress (inventories)","l10n_de.tag_de_asset_bs_B_I_2","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_7050","7050","Unfinished goods","l10n_de.tag_de_asset_bs_B_I_2","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_7080","7080","Services in progress","l10n_de.tag_de_asset_bs_B_I_2","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_7090","7090","Construction contracts in progress","l10n_de.tag_de_asset_bs_B_I_2","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_7095","7095","Orders in progress","l10n_de.tag_de_asset_bs_B_I_2","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_7100","7100","Finished goods and merchandise (inventories)","l10n_de.tag_de_asset_bs_B_I_3","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_7110","7110","Finished goods (inventories)","l10n_de.tag_de_asset_bs_B_I_3","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_7140","7140","Merchandise (inventories)","l10n_de.tag_de_asset_bs_B_I_3","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_7200","7200","Goods (inventory)","l10n_de.tag_de_asset_bs_B_I_3","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_8100","8100","Tax-exempt sales, section 4 no. 8 ff. UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8105","8105","Tax-exempt sales under section 4 no. 12 UStG (rental and leasing)","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8110","8110","Other tax-exempt sales, domestic","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8120","8120","Tax-exempt sales, section 4 no. 1a UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8125","8125","Tax-exempt intra-European Union deliveries, section 4 no. 1b UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8130","8130","Deliveries by first purchaser in triangular transactions (EU), section 25 b(2) UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8135","8135","Tax-exempt intra-European Union deliveries of new vehicles to purchasers without VAT identification number","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8140","8140","Tax-exempt offshore sales, etc","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8150","8150","Other tax-exempt sales (e.g. section 4 nos. 2-7 UStG)","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8160","8160","Tax-exempt sales without input tax deduction, part of total sales, section 4 UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8165","8165","Tax-exempt sales without input tax deduction, part of total sales","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8190","8190","Revenue taxed at average rates under section 24 UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8191","8191","Revenue, ss. 25 and 25a UStG, 19 % VAT","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8193","8193","Revenue, ss. 25 and 25a UStG, no VAT","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8194","8194","Revenue from travel services, s. 25(2) UStG, tax-exempt","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8195","8195","Revenue of VAT-exempt small business as defined by section 19 (1) UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8196","8196","Revenue from gaming machines, 19 % VAT","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8200","8200","Revenue","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8300","8300","Revenue, 7 % VAT","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8310","8310","Revenue from intra-European Union supplies of goods and services subject to domestic taxation, 7 % VAT","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8315","8315","Revenue from intra-European Union supplies of goods and services subject to domestic taxation, 19 % VAT","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8320","8320","Revenue from services taxable in another EU country, not subject to domestic taxation","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8331","8331","Revenue from taxable electronic services in another EU country","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8335","8335","Revenue from supplies of mobile telephony devices, tablet computers, game consoles and integrated circuits for which the recipient bears VAT under s. 13b UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8336","8336","Revenue from other services taxable in another EU country, for which the recipient bears tax liability","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
"account_8337","8337","Revenue from services for which the recipient bears the tax liability under section 13b UStG","l10n_de.tag_de_pl_01","income","l10n_de_skr03.l10n_de_chart_template","False"
